state,constituency,constituency number,candidate,party,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,evm votes,postal votes,candidate total votes,candidate vote %,total polled votes
West Bengal,SONARPUR UTTAR,151,ABUL KASHEM,Independent,14,28,39,50,63,73,83,93,101,109,115,118,126,134,142,150,157,165,174,187,197,197,,,,,,,197,2,199,0.08,256444
West Bengal,SONARPUR UTTAR,151,DIPENDU ISAR,Independent,6,19,31,52,60,65,72,85,89,98,101,109,117,121,126,141,148,155,158,167,174,175,,,,,,,175,3,178,0.07,256444
West Bengal,SONARPUR UTTAR,151,NARAYAN DAS,Independent,6,20,41,52,66,83,91,101,117,126,135,142,157,165,174,187,194,199,209,220,228,233,,,,,,,233,3,236,0.09,256444
West Bengal,SONARPUR UTTAR,151,SAMIR BHATTACHARYA,Independent,23,47,80,108,124,149,160,171,183,199,216,221,240,258,271,288,304,316,336,356,371,375,,,,,,,375,2,377,0.15,256444
West Bengal,SONARPUR UTTAR,151,SARASWATI MONDAL,Independent,59,150,250,336,408,493,564,662,699,766,809,830,882,932,978,1027,1053,1083,1135,1203,1253,1259,,,,,,,1259,3,1262,0.49,256444
West Bengal,SONARPUR UTTAR,151,SUSHAMA MAITY MANNA,Independent,36,66,101,143,190,217,252,273,304,332,357,368,391,412,429,459,479,498,533,553,571,576,,,,,,,576,10,586,0.23,256444
West Bengal,SONARPUR UTTAR,151,NOTA,None of the Above,73,145,238,319,404,454,523,614,688,759,834,929,1013,1092,1161,1224,1293,1332,1388,1462,1564,1585,,,,,,,1585,14,1599,0.62,256444
West Bengal,SREERAMPUR,186,TANMOY GHOSH,All India Trinamool Congress,4167,8724,14026,18513,22349,26050,29294,32969,36441,39866,43498,47568,52609,59196,61206,63386,67580,69247,73078,76506,76613,,,,,,,,76613,346,76959,41.31,186297
West Bengal,SREERAMPUR,186,NABANITA CHAKRABORTY,Communist Party of India (Marxist),925,1917,3245,5047,6143,7137,7806,8860,9842,10596,11855,12462,12584,12707,13143,13773,14784,14854,16069,16898,16945,,,,,,,,16945,191,17136,9.2,186297
West Bengal,SREERAMPUR,186,BHASKAR BHATTACHARYA,Bharatiya Janata Party,5074,8917,13202,16190,20656,24757,27787,31504,36258,40905,45269,48594,51166,52926,59153,65405,70282,76254,80861,84657,85079,,,,,,,,85079,565,85644,45.97,186297
West Bengal,SREERAMPUR,186,SUBHANKAR SARKAR,Indian National Congress,169,417,663,745,864,1016,1223,1494,1655,1762,1952,2070,2195,2269,2382,2482,2596,2641,2742,2845,2858,,,,,,,,2858,26,2884,1.55,186297
West Bengal,SREERAMPUR,186,SAMIR SARKAR,Socialist Unity Centre Of India (COMMUNIST),11,22,40,46,65,86,95,118,134,143,159,169,175,180,194,212,228,230,250,259,259,,,,,,,,259,0,259,0.14,186297
West Bengal,SREERAMPUR,186,SIMA PAL,Aam Janata Unnayan party,3,18,25,28,33,42,48,52,62,65,72,78,81,82,87,91,97,98,110,114,114,,,,,,,,114,2,116,0.06,186297
West Bengal,SREERAMPUR,186,BHASKAR BHATTACHARJEE,Independent,11,20,27,34,44,58,64,80,91,96,106,114,117,122,126,131,135,140,146,153,153,,,,,,,,153,3,156,0.08,186297
West Bengal,SREERAMPUR,186,SANTOSH KUMAR SINGH (S. K. SINGH),Independent,10,18,27,36,44,52,56,62,71,77,85,95,102,104,111,119,127,134,144,151,152,,,,,,,,152,1,153,0.08,186297
West Bengal,SREERAMPUR,186,SANDIP BHATTACHARYYA,Independent,32,62,98,125,140,157,171,182,196,211,227,248,253,260,271,284,301,310,325,340,340,,,,,,,,340,2,342,0.18,186297
West Bengal,SREERAMPUR,186,SARKAR MANGAL,Independent,27,52,87,109,131,153,173,186,224,250,268,284,298,314,354,366,406,435,452,466,469,,,,,,,,469,1,470,0.25,186297
West Bengal,SREERAMPUR,186,SWAPAN ROY,Independent,24,45,81,119,138,154,174,186,211,220,242,258,273,289,296,301,320,329,343,361,361,,,,,,,,361,0,361,0.19,186297
West Bengal,SREERAMPUR,186,NOTA,None of the Above,101,204,326,426,527,644,732,839,926,1010,1113,1195,1267,1363,1419,1496,1585,1640,1722,1786,1791,,,,,,,,1791,26,1817,0.98,186297
West Bengal,SUJAPUR,53,ABHIJIT RAJAK,Bharatiya Janata Party,1643,2053,3569,3887,5155,6136,6966,7147,8095,8204,8773,8852,10483,12742,12989,13299,13406,17610,19911,19916,,,,,,,,,19916,150,20066,8.83,227125
West Bengal,SUJAPUR,53,ABDUL HANNAN,Indian National Congress,2425,4399,6740,8963,11213,13071,14235,18075,20160,22143,24221,27375,29417,31992,36223,40616,45147,47863,51867,52216,,,,,,,,,52216,292,52508,23.12,227125
West Bengal,SUJAPUR,53,MD FARUQUE SEKH,Bahujan Samaj Party,57,106,153,198,255,294,321,378,413,446,480,517,580,666,760,864,923,960,1034,1038,,,,,,,,,1038,0,1038,0.46,227125
West Bengal,SUJAPUR,53,SABINA YEASMIN,All India Trinamool Congress,6452,12486,17967,21715,27765,31457,35146,41644,46750,52257,58212,64826,70195,78492,85431,93769,101099,105497,111624,112438,,,,,,,,,112438,357,112795,49.66,227125
West Bengal,SUJAPUR,53,MANIRUL ISLAM,All India Majlis-E-Ittehadul Muslimeen,301,671,878,1071,1232,1360,1468,1674,1856,2106,2285,2554,2836,3244,3634,3966,4349,4525,4802,4817,,,,,,,,,4817,5,4822,2.12,227125
West Bengal,SUJAPUR,53,MD. KARIMULLAH HAQUE,All India Secular Front,141,412,1919,5071,6815,10453,13613,15774,18083,20687,21929,24968,27964,28426,28518,28618,28725,28825,28860,28986,,,,,,,,,28986,40,29026,12.78,227125
West Bengal,SUJAPUR,53,MD NAIMULLAH ANSARI,North Bengal People's Party,3,6,17,29,37,54,64,71,88,102,108,123,143,155,161,164,173,177,184,186,,,,,,,,,186,0,186,0.08,227125
West Bengal,SUJAPUR,53,SABINA YASMIN,Jamat-E-Seratul Mustakim,5,16,29,42,51,61,70,87,99,114,121,135,152,175,182,189,197,201,207,208,,,,,,,,,208,1,209,0.09,227125
West Bengal,SUJAPUR,53,AKTAR SAMIM,Independent,5,13,17,27,38,53,67,78,88,100,107,118,144,161,173,179,189,200,208,208,,,,,,,,,208,0,208,0.09,227125
West Bengal,SUJAPUR,53,ABDUL HANNAN,Independent,15,25,62,152,178,216,248,266,290,316,337,391,477,511,534,549,563,576,591,592,,,,,,,,,592,1,593,0.26,227125
West Bengal,SUJAPUR,53,DEBANJAN PODDAR,Independent,19,42,74,123,147,180,208,236,272,312,336,388,455,525,579,607,638,658,680,681,,,,,,,,,681,0,681,0.3,227125
West Bengal,SUJAPUR,53,MD IRAK AJAM,Independent,100,196,267,362,439,494,570,661,751,837,939,1088,1227,1548,1828,1954,2073,2135,2224,2227,,,,,,,,,2227,2,2229,0.98,227125
West Bengal,SUJAPUR,53,MD JASIMUDDIN,Independent,39,74,110,148,185,203,224,270,318,361,409,461,528,629,743,794,848,882,925,930,,,,,,,,,930,3,933,0.41,227125
West Bengal,SUJAPUR,53,MD NASIRUL SK,Independent,43,80,110,146,187,221,247,293,326,359,388,441,493,566,674,722,781,821,875,877,,,,,,,,,877,2,879,0.39,227125
West Bengal,SUJAPUR,53,NOTA,None of the Above,33,64,113,165,218,277,331,373,422,461,510,563,621,700,774,810,842,898,946,947,,,,,,,,,947,5,952,0.42,227125
West Bengal,SURI,285,ADHIKARI SANJOY,Indian National Congress,102,197,315,397,477,548,641,795,960,1051,1153,1235,1370,1449,1529,1595,1660,1742,1829,1904,2034,2449,2647,2654,,,,,2654,20,2674,1.12,238504
West Bengal,SURI,285,UJJAL CHATTERJEE,All India Trinamool Congress,4114,8132,12428,15930,20393,23631,26959,31039,37922,42481,47331,49966,54505,58337,61986,64143,68150,71934,76700,79730,83964,91389,94330,94840,,,,,94840,717,95557,40.07,238504
West Bengal,SURI,285,JAGANNATH CHATTOPADHYAY,Bharatiya Janata Party,6446,11438,17364,24140,29433,35230,40947,46349,49789,55325,60879,67978,72763,78266,83544,90095,95683,101509,105619,112419,117754,120320,122233,122617,,,,,122617,1626,124243,52.09,238504
West Bengal,SURI,285,BHASKAR DAS,Bahujan Samaj Party,71,116,162,199,238,272,309,345,391,410,443,477,493,520,559,593,642,676,718,761,815,851,864,868,,,,,868,4,872,0.37,238504
West Bengal,SURI,285,MOTIUR RAHAMAN,Communist Party of India (Marxist),319,770,912,1074,1279,1602,2089,2643,3064,3264,3688,4059,4409,4558,4744,4888,5184,6105,6276,6626,7152,7829,7968,7982,,,,,7982,82,8064,3.38,238504
West Bengal,SURI,285,KOHINUR KHATUN,Aam Janata Unnayan party,16,28,44,55,62,80,95,128,158,172,195,200,211,227,245,253,273,290,309,325,341,375,391,392,,,,,392,2,394,0.17,238504
West Bengal,SURI,285,NITAI ANKUR,Socialist Unity Centre Of India (COMMUNIST),9,11,14,25,38,46,57,80,81,88,100,111,122,132,144,154,165,175,185,199,210,224,228,229,,,,,229,1,230,0.1,238504
West Bengal,SURI,285,AVISHEK CHAKRABORTY,Independent,8,11,16,21,24,30,39,44,56,62,72,74,76,79,85,92,99,111,114,124,137,144,145,146,,,,,146,2,148,0.06,238504
West Bengal,SURI,285,JINNATUL KHAN,Independent,14,26,34,43,49,66,80,133,164,187,198,202,209,216,229,234,244,257,276,291,309,369,381,382,,,,,382,4,386,0.16,238504
West Bengal,SURI,285,MONIR HOSSAIN KHAN,Independent,29,64,96,127,151,181,219,253,277,298,314,329,341,353,385,411,435,472,502,526,564,615,627,631,,,,,631,7,638,0.27,238504
West Bengal,SURI,285,RAJINA KHATUN,Independent,85,170,242,346,411,498,576,616,687,754,806,832,864,942,1028,1103,1193,1271,1341,1445,1544,1596,1622,1627,,,,,1627,4,1631,0.68,238504
West Bengal,SURI,285,SEKH DALIM,Independent,83,200,285,364,441,529,589,687,785,832,902,925,982,1054,1158,1216,1307,1403,1484,1566,1673,1776,1826,1834,,,,,1834,1,1835,0.77,238504
West Bengal,SURI,285,NOTA,None of the Above,89,197,280,349,442,525,602,688,756,827,892,946,1012,1089,1185,1253,1359,1449,1514,1589,1685,1778,1810,1817,,,,,1817,15,1832,0.77,238504
West Bengal,SUTI,57,ALFAJUDDIN BISWAS,Indian National Congress,2845,6148,9217,13378,15869,19009,22232,26620,28141,31703,34137,38116,42039,45290,48493,50344,52621,54013,57331,60412,61228,,,,,,,,61228,116,61344,27.78,220852
West Bengal,SUTI,57,EMANI BISWAS,All India Trinamool Congress,4345,8197,12335,15905,18463,21573,24257,27191,28971,33255,37653,43148,49103,53908,58715,61468,65805,69744,74518,79250,81072,,,,,,,,81072,258,81330,36.83,220852
West Bengal,SUTI,57,MAHABIR GHOSH,Bharatiya Janata Party,1712,2800,6039,9333,14008,17657,21311,24385,30054,30632,33793,34607,36498,38197,39892,47008,51767,56490,58967,61745,68712,,,,,,,,68712,261,68973,31.23,220852
West Bengal,SUTI,57,ANUP KUMAR SINGHA,Socialist Unity Centre Of India (COMMUNIST),31,50,66,90,173,212,257,279,348,364,405,423,447,478,506,565,592,660,686,742,803,,,,,,,,803,1,804,0.36,220852
West Bengal,SUTI,57,MD ZAID,All India Majlis-E-Ittehadul Muslimeen,231,350,434,544,622,714,741,803,826,940,1007,1117,1168,1224,1292,1712,2158,2225,2465,2529,2561,,,,,,,,2561,4,2565,1.16,220852
West Bengal,SUTI,57,RAJIB CHATTERJEE,Bhartiya Lokmat Rashtrawadi Party,8,17,23,25,31,39,43,49,51,62,67,76,82,85,92,103,111,122,127,130,132,,,,,,,,132,1,133,0.06,220852
West Bengal,SUTI,57,A. K. M HASANUJJAMAN,Revolutionary Socialist Party,27,48,83,158,224,265,282,304,329,394,411,439,490,548,612,691,779,804,890,936,961,,,,,,,,961,7,968,0.44,220852
West Bengal,SUTI,57,KAUSIK DAS,Independent,19,40,65,90,111,118,138,152,167,180,205,217,233,253,272,304,341,358,376,404,422,,,,,,,,422,1,423,0.19,220852
West Bengal,SUTI,57,BADIRUL ISLAM,Independent,45,93,161,246,334,408,466,527,598,637,690,737,787,838,897,1000,1093,1144,1187,1256,1364,,,,,,,,1364,1,1365,0.62,220852
West Bengal,SUTI,57,MD SANAUL HOQUE,Independent,77,142,195,242,285,338,389,431,465,545,623,699,762,824,894,948,1019,1056,1114,1185,1211,,,,,,,,1211,1,1212,0.55,220852
West Bengal,SUTI,57,NOTA,None of the Above,96,189,268,374,436,514,604,705,757,866,946,1040,1132,1192,1281,1368,1460,1515,1600,1682,1731,,,,,,,,1731,4,1735,0.79,220852
West Bengal,SWARUPNAGAR,98,TARAK SAHA,Bharatiya Janata Party,7481,12724,18506,22441,26968,30661,37637,45331,51179,57307,61615,69357,76339,77544,77608,78010,,,,,,,,,,,,,78010,786,78796,36.13,218120
West Bengal,SWARUPNAGAR,98,BISWAJIT  MONDAL,Communist Party of India (Marxist),896,3690,6622,9945,13827,17759,20245,22114,25444,28127,32110,35240,37344,38018,38100,38214,,,,,,,,,,,,,38214,195,38409,17.61,218120
West Bengal,SWARUPNAGAR,98,BINA MONDAL,All India Trinamool Congress,4481,11522,19645,27412,36166,44531,50631,56026,63338,69323,79029,84354,91423,93550,93783,94147,,,,,,,,,,,,,94147,666,94813,43.47,218120
West Bengal,SWARUPNAGAR,98,RITESH MONDAL,Indian National Congress,100,231,373,533,726,926,1076,1351,1516,1661,2011,2157,2305,2359,2361,2362,,,,,,,,,,,,,2362,22,2384,1.09,218120
West Bengal,SWARUPNAGAR,98,DEBABRATA BISWAS,Socialist Unity Centre Of India (COMMUNIST),35,59,94,107,124,136,154,182,228,268,290,323,339,346,346,346,,,,,,,,,,,,,346,1,347,0.16,218120
West Bengal,SWARUPNAGAR,98,TARAK CHANDRA SARKAR,Independent,18,30,50,69,90,113,129,137,156,185,210,225,243,257,258,258,,,,,,,,,,,,,258,3,261,0.12,218120
West Bengal,SWARUPNAGAR,98,BIDYUT MONDAL,Independent,72,165,272,370,478,587,662,726,822,931,1038,1119,1241,1268,1268,1269,,,,,,,,,,,,,1269,2,1271,0.58,218120
West Bengal,SWARUPNAGAR,98,BINA MONDAL,Independent,22,54,106,146,191,232,263,303,341,417,472,533,585,601,604,606,,,,,,,,,,,,,606,3,609,0.28,218120
West Bengal,SWARUPNAGAR,98,NOTA,None of the Above,83,165,245,325,408,500,591,684,778,884,975,1083,1187,1216,1220,1225,,,,,,,,,,,,,1225,5,1230,0.56,218120
West Bengal,TALDANGRA,251,DEBKANTI MAHANTI,Communist Party of India (Marxist),1485,1937,2554,3341,4145,5233,5805,7484,8900,9891,10422,11072,11751,12787,13282,13401,13421,13435,,,,,,,,,,,13435,151,13586,6.18,219936
West Bengal,TALDANGRA,251,NAYAN DAS CHAKRABORTY,Indian National Congress,106,193,262,340,436,526,610,813,927,1054,1135,1252,1327,1416,1501,1507,1512,1515,,,,,,,,,,,1515,17,1532,0.7,219936
West Bengal,TALDANGRA,251,FALGUNI SINGHABABU,All India Trinamool Congress,5984,10152,15031,19722,25878,31230,35951,41653,46538,51424,56107,60420,64319,68587,72927,73233,73381,73590,,,,,,,,,,,73590,874,74464,33.86,219936
West Bengal,TALDANGRA,251,SOUVIK PATRA,Bharatiya Janata Party,6514,16921,24585,32935,41538,49914,57773,65140,72788,81187,88309,96176,104441,112815,120571,121463,121807,122512,,,,,,,,,,,122512,2025,124537,56.62,219936
West Bengal,TALDANGRA,251,SUBHENDU MAHATA,Socialist Unity Centre Of India (COMMUNIST),83,175,267,335,408,464,550,624,683,760,823,874,958,1035,1098,1106,1114,1119,,,,,,,,,,,1119,9,1128,0.51,219936
West Bengal,TALDANGRA,251,SK SALAM HOSSAIN,Gondvana Gantantra Party,64,141,217,289,346,401,462,540,609,669,709,768,834,882,939,947,947,948,,,,,,,,,,,948,2,950,0.43,219936
West Bengal,TALDANGRA,251,PRASENJIT SINGHA,Independent,106,238,347,440,564,656,747,861,958,1057,1123,1205,1292,1367,1463,1470,1472,1476,,,,,,,,,,,1476,4,1480,0.67,219936
West Bengal,TALDANGRA,251,RAJU KARMAKAR,Independent,45,105,145,183,226,257,290,335,357,399,429,457,490,528,555,557,558,559,,,,,,,,,,,559,1,560,0.25,219936
West Bengal,TALDANGRA,251,NOTA,None of the Above,124,282,426,517,655,783,896,1009,1101,1220,1319,1418,1502,1599,1664,1671,1677,1683,,,,,,,,,,,1683,16,1699,0.77,219936
West Bengal,TAMLUK,203,DIPENDRA NARAYAN ROY,All India Trinamool Congress,7884,14113,21143,29154,35811,42993,49868,55918,62988,69610,78511,86843,92731,100762,100948,,,,,,,,,,,,,,100948,889,101837,39.64,256930
West Bengal,TAMLUK,203,HARE KRISHNA BERA,Bharatiya Janata Party,10905,20226,29805,39383,49245,58830,66613,76053,85433,96067,105428,115030,126416,134693,135055,,,,,,,,,,,,,,135055,1511,136566,53.15,256930
West Bengal,TAMLUK,203,HARADHAN MAZUMDAR,Indian National Congress,80,125,188,226,315,382,423,504,552,623,700,810,910,962,964,,,,,,,,,,,,,,964,18,982,0.38,256930
West Bengal,TAMLUK,203,ARUN JANA,Socialist Unity Centre Of India (COMMUNIST),148,310,396,924,1490,1555,1628,1695,1763,1834,1883,1941,2001,2045,2052,,,,,,,,,,,,,,2052,39,2091,0.81,256930
West Bengal,TAMLUK,203,AJIJUL MALLIK,Jatiya Unnayan Party,163,367,519,856,1614,2220,2807,3036,3168,3272,3346,3381,3391,3463,3463,,,,,,,,,,,,,,3463,8,3471,1.35,256930
West Bengal,TAMLUK,203,ASHADUL RAHAMAN SK,Aam Janata Unnayan party,9,15,30,52,74,99,112,126,139,151,162,170,174,183,183,,,,,,,,,,,,,,183,2,185,0.07,256930
West Bengal,TAMLUK,203,NABENDU GHARA,Communist Party of India,684,1261,1946,2968,3491,4256,4730,5198,6290,7028,7477,7908,8225,8618,8638,,,,,,,,,,,,,,8638,163,8801,3.43,256930
West Bengal,TAMLUK,203,DIPANKAR METYA,Independent,10,19,26,37,50,61,72,80,87,104,116,123,132,146,146,,,,,,,,,,,,,,146,3,149,0.06,256930
West Bengal,TAMLUK,203,BISWAJIT BISWAS,Independent,29,44,84,127,159,176,191,201,210,218,245,262,269,282,282,,,,,,,,,,,,,,282,0,282,0.11,256930
West Bengal,TAMLUK,203,RAJES PRAMANIK,Independent,12,23,39,48,62,78,95,108,132,154,168,185,199,212,214,,,,,,,,,,,,,,214,5,219,0.09,256930
West Bengal,TAMLUK,203,HAREKRISHNA BERA,Independent,65,113,188,245,309,365,417,470,523,561,617,660,717,762,763,,,,,,,,,,,,,,763,1,764,0.3,256930
West Bengal,TAMLUK,203,NOTA,None of the Above,117,194,324,430,528,649,730,839,930,1042,1165,1321,1448,1562,1565,,,,,,,,,,,,,,1565,18,1583,0.62,256930
West Bengal,TAPAN,40,CHINTAMANI BIHA,All India Trinamool Congress,5052,11524,16120,21328,26012,30716,33898,36977,40318,44608,48178,51812,54216,57499,61267,64207,68427,,,,,,,,,,,,68427,366,68793,36.85,186702
West Bengal,TAPAN,40,JYOTI KUJUR,Bahujan Samaj Party,67,134,179,265,347,405,447,492,540,601,630,686,733,783,840,881,920,,,,,,,,,,,,920,2,922,0.49,186702
West Bengal,TAPAN,40,BANKIM CHANDRA TOPPO,Indian National Congress,84,197,315,419,507,653,706,750,807,900,1059,1164,1274,1358,1447,1517,1601,,,,,,,,,,,,1601,15,1616,0.87,186702
West Bengal,TAPAN,40,BUDHRAI TUDU,Bharatiya Janata Party,5628,9299,15534,21736,29166,34983,41478,47389,54069,60423,65818,72880,79400,86085,92446,98561,104931,,,,,,,,,,,,104931,849,105780,56.66,186702
West Bengal,TAPAN,40,BAPPAI HORO,Revolutionary Socialist Party,313,651,967,1344,1799,2258,2577,2798,3183,3465,3660,3988,4231,4552,5049,5475,5855,,,,,,,,,,,,5855,85,5940,3.18,186702
West Bengal,TAPAN,40,BIKASH NONA,Socialist Unity Centre Of India (COMMUNIST),12,24,33,48,135,154,166,176,192,205,220,230,252,269,299,314,334,,,,,,,,,,,,334,2,336,0.18,186702
West Bengal,TAPAN,40,MANUEL HANSADA,Aam Janata Unnayan party,14,29,40,58,79,102,122,133,150,167,184,203,211,226,240,250,264,,,,,,,,,,,,264,1,265,0.14,186702
West Bengal,TAPAN,40,AVIJIT BASKEY,Independent,19,40,63,93,134,158,184,202,220,235,255,277,296,325,358,373,398,,,,,,,,,,,,398,2,400,0.21,186702
West Bengal,TAPAN,40,ARJUN MARDI,Independent,17,30,57,85,116,141,181,200,231,261,276,314,343,380,410,431,453,,,,,,,,,,,,453,0,453,0.24,186702
West Bengal,TAPAN,40,BRIJESH HEMBRAM,Independent,20,35,48,64,90,113,128,147,174,184,197,219,239,262,296,311,325,,,,,,,,,,,,325,3,328,0.18,186702
West Bengal,TAPAN,40,SUKANTA KISKU,Independent,24,51,72,89,123,152,177,195,216,240,255,289,321,351,381,401,424,,,,,,,,,,,,424,4,428,0.23,186702
West Bengal,TAPAN,40,NOTA,None of the Above,86,156,241,345,460,564,635,699,785,858,922,1017,1106,1180,1263,1328,1426,,,,,,,,,,,,1426,15,1441,0.77,186702
West Bengal,TARAKESWAR,198,ADESH KHAMRUI,Communist Party of India (Marxist),460,668,1065,1363,1724,2831,4022,4349,4820,5199,5922,6166,6658,7002,7326,7759,8123,8522,8782,9191,9370,9453,9463,,,,,,9463,153,9616,4.34,221578
West Bengal,TARAKESWAR,198,TAPAN TUDU,Bahujan Samaj Party,22,43,65,76,99,124,149,167,190,216,233,261,289,326,343,360,394,417,436,456,467,467,468,,,,,,468,7,475,0.21,221578
West Bengal,TARAKESWAR,198,BHABANI PRASAD MONDAL,Indian National Congress,72,124,177,224,269,332,371,415,482,515,571,595,650,700,738,795,848,910,957,1021,1049,1054,1060,,,,,,1060,17,1077,0.49,221578
West Bengal,TARAKESWAR,198,RAMENDU SINHARAY,All India Trinamool Congress,5803,10777,15595,19815,23768,27794,31178,33986,38517,42007,45365,48326,52810,57655,61580,66011,70045,74750,79072,83157,84669,84865,85104,,,,,,85104,798,85902,38.77,221578
West Bengal,TARAKESWAR,198,SANTU PAN,Bharatiya Janata Party,5523,11861,17256,22502,28449,33578,37871,43984,49158,55368,60341,67492,73020,78250,83844,90553,96620,101878,106427,112362,114976,115445,115792,,,,,,115792,1109,116901,52.76,221578
West Bengal,TARAKESWAR,198,AHAMED ALAMGIR MIDDYA,Aam Janata Unnayan party,22,47,84,106,154,176,191,212,228,261,296,322,358,385,415,439,474,506,534,558,572,577,579,,,,,,579,4,583,0.26,221578
West Bengal,TARAKESWAR,198,ASTIKMONI MALICK,Independent,9,25,35,43,56,65,78,89,93,99,110,121,134,144,156,174,190,204,215,226,234,234,234,,,,,,234,0,234,0.11,221578
West Bengal,TARAKESWAR,198,IMAMUL HASAN MULLIK,Independent,33,70,123,150,196,241,269,297,325,375,445,498,544,596,627,668,716,757,780,817,838,843,844,,,,,,844,1,845,0.38,221578
West Bengal,TARAKESWAR,198,JAYDEB SANTRA,Independent,79,157,261,337,437,480,524,579,649,724,812,887,956,1021,1066,1148,1232,1300,1368,1410,1443,1445,1448,,,,,,1448,1,1449,0.65,221578
West Bengal,TARAKESWAR,198,DITI BHATTACHARJEE,Independent,106,215,370,448,542,631,706,762,890,973,1045,1117,1216,1313,1366,1476,1577,1659,1745,1803,1867,1871,1874,,,,,,1874,4,1878,0.85,221578
West Bengal,TARAKESWAR,198,NIRMAL KUMAR DHARA,Independent,22,51,74,92,118,132,147,160,183,206,236,254,278,309,328,350,373,402,418,435,452,453,454,,,,,,454,13,467,0.21,221578
West Bengal,TARAKESWAR,198,MADAN CHANDRA GHOSH,Independent,33,65,104,142,171,204,223,248,268,312,358,392,426,462,485,519,556,590,618,641,656,659,662,,,,,,662,4,666,0.3,221578
West Bengal,TARAKESWAR,198,NOTA,None of the Above,73,152,242,305,384,467,521,564,642,710,779,853,924,1002,1059,1149,1220,1289,1345,1418,1454,1458,1462,,,,,,1462,23,1485,0.67,221578
West Bengal,TEHATTA,78,ARABINDA BISWAS,Bahujan Samaj Party,35,76,99,117,141,163,184,204,250,287,321,339,352,376,403,432,455,491,517,537,558,579,589,,,,,,589,10,599,0.26,233588
West Bengal,TEHATTA,78,JYOTIRMOY SARKAR,Indian National Congress,143,239,374,472,491,592,645,723,765,852,1538,1723,1769,1800,1819,1842,1872,1912,1946,2025,2166,2349,2360,,,,,,2360,23,2383,1.02,233588
West Bengal,TEHATTA,78,DILIP KUMAR PODDAR,All India Trinamool Congress,5451,11030,16415,20808,23295,27279,31594,34573,37211,41398,47444,51360,54671,56316,58541,60754,63672,66121,69095,73918,76366,81599,83140,,,,,,83140,745,83885,35.91,233588
West Bengal,TEHATTA,78,SUBODH CHANDRA BISWAS,Communist Party of India (Marxist),3711,6650,8570,8961,9108,9690,10377,10908,11407,12279,13723,15088,16449,16772,16956,17164,17505,18234,19212,20336,20716,23991,25418,,,,,,25418,211,25629,10.97,233588
