state,constituency,constituency number,candidate,party,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,evm votes,postal votes,candidate total votes,candidate vote %,total polled votes
Kerala,ADOOR,115,ADV. PANDALAM PRATHAPAN,Bharatiya Janata Party,1855,3675,5689,7287,8992,10322,11840,13331,14832,16131,17901,18956,20290,21926,23736,25122,25673,25810,,,,,,,,,25810,527,26337,17.6,149670
Kerala,ADOOR,115,PRIJI KANNAN,Communist Party of India,2921,6427,9871,12472,15729,18881,22313,25246,28623,32830,36185,39103,42572,45714,49326,52729,54621,54777,,,,,,,,,54777,1044,55821,37.3,149670
Kerala,ADOOR,115,ADVOCATE C V  SANTHAKUMAR,Indian National Congress,2749,6550,10654,14126,17581,20894,24908,29579,33315,37305,40743,44664,48508,52544,57424,62411,64642,64807,,,,,,,,,64807,1346,66153,44.2,149670
Kerala,ADOOR,115,SIVAKUMAR C S,Bahujan Samaj Party,18,59,98,117,158,189,229,266,301,350,374,402,421,461,508,550,564,565,,,,,,,,,565,11,576,0.38,149670
Kerala,ADOOR,115,NOTA,None of the Above,48,97,156,199,238,278,338,389,439,486,520,557,602,642,690,737,765,768,,,,,,,,,768,15,783,0.52,149670
Kerala,ALAPPUZHA,104,P.P.CHITHARANJAN,Communist Party of India (Marxist),4249,7755,11884,16108,20416,24696,29058,33008,36959,40809,44617,47984,51314,54828,57649,59371,,,,,,,,,,,59371,679,60050,38.09,157661
Kerala,ALAPPUZHA,104,M.J JOB,Bharatiya Janata Party,1247,1887,2978,3907,5226,6058,6949,7872,8683,10035,10830,12037,13032,14091,14837,15232,,,,,,,,,,,15232,141,15373,9.75,157661
Kerala,ALAPPUZHA,104,A.D THOMAS,Indian National Congress,4884,10664,16165,21668,25956,30684,35626,41061,46345,51321,56357,60994,65957,70863,76407,80230,,,,,,,,,,,80230,835,81065,51.42,157661
Kerala,ALAPPUZHA,104,JOSEPH CHACKO,Independent,4,18,28,39,47,61,72,82,94,101,112,121,136,139,155,159,,,,,,,,,,,159,4,163,0.1,157661
Kerala,ALAPPUZHA,104,JYOTHI ABRAHAM,Independent,8,13,18,24,28,38,42,52,56,60,65,69,81,86,90,93,,,,,,,,,,,93,5,98,0.06,157661
Kerala,ALAPPUZHA,104,ALLEPPEY SUGUNAN,Independent,4,11,21,31,36,40,46,64,72,83,94,102,108,110,113,116,,,,,,,,,,,116,1,117,0.07,157661
Kerala,ALAPPUZHA,104,NOTA,None of the Above,53,84,131,174,236,291,338,376,424,488,544,599,647,699,746,779,,,,,,,,,,,779,16,795,0.5,157661
Kerala,ALATHUR,60,M T CHANDRAN,Bahujan Samaj Party,63,122,165,212,289,323,373,430,473,532,581,626,639,,,,,,,,,,,,,,639,12,651,0.48,134229
Kerala,ALATHUR,60,K V  PRASANNAKUMAR,Bharatiya Janata Party,1688,3256,4699,5892,7445,8510,10264,11685,12686,14361,15602,16570,17141,,,,,,,,,,,,,,17141,206,17347,12.92,134229
Kerala,ALATHUR,60,K M FEBIN,Indian National Congress,4118,8606,12845,16606,21146,26817,30808,34688,38854,42517,46143,50877,52234,,,,,,,,,,,,,,52234,777,53011,39.49,134229
Kerala,ALATHUR,60,T M SASI,Communist Party of India (Marxist),4773,9599,14402,19564,24770,29404,34026,38828,43444,49178,53706,58320,60617,,,,,,,,,,,,,,60617,947,61564,45.86,134229
Kerala,ALATHUR,60,B FEBIN S/O BALAN K.C.,Independent,41,76,122,153,203,243,297,345,392,445,497,548,575,,,,,,,,,,,,,,575,10,585,0.44,134229
Kerala,ALATHUR,60,NOTA,None of the Above,96,193,268,328,448,525,629,716,781,879,943,1013,1052,,,,,,,,,,,,,,1052,19,1071,0.8,134229
Kerala,ALUVA,76,ANWAR SADATH,Indian National Congress,4283,8966,13242,18052,22315,27053,31420,35570,39213,44020,49536,53998,58664,63249,68449,74389,78988,82400,82813,,,,,,,,82813,1086,83899,52.78,158962
Kerala,ALUVA,76,ADVOCATE A.M.ARIFF,Communist Party of India (Marxist),2692,5944,8872,12098,14567,17535,20766,24136,25877,28667,32074,34962,37735,40616,44256,48294,51189,53808,54126,,,,,,,,54126,630,54756,34.45,158962
Kerala,ALUVA,76,M.A.BRAHMARAJ,Bharatiya Janata Party,1209,2549,3587,4321,5021,5961,7307,8815,10100,11203,11853,12831,13661,14721,15616,16736,17678,18385,18514,,,,,,,,18514,218,18732,11.78,158962
Kerala,ALUVA,76,HAKHIKHATH HAMEED,Aam Aadmi Party,23,57,76,96,115,128,153,175,209,244,266,279,304,327,341,368,391,401,403,,,,,,,,403,0,403,0.25,158962
Kerala,ALUVA,76,NOTA,None of the Above,64,161,249,293,343,402,476,542,611,681,720,781,843,905,959,1046,1105,1146,1152,,,,,,,,1152,20,1172,0.74,158962
Kerala,AMBALAPPUZHA,105,ARUN ANIRUDHAN,Bharatiya Janata Party,436,819,1523,3344,4903,6336,7256,8395,9339,10350,11284,12771,14510,15890,15919,16063,,,,,,,,,,,16063,285,16348,11.61,140781
Kerala,AMBALAPPUZHA,105,H. SALAM,Communist Party of India (Marxist),3927,7804,12079,14758,17631,20312,22972,26053,30336,34009,37510,39950,42674,45787,46072,46375,,,,,,,,,,,46375,874,47249,33.56,140781
Kerala,AMBALAPPUZHA,105,JOHNSON MATHEW,Socialist Unity Centre Of India (COMMUNIST),62,135,229,309,388,442,496,582,656,737,810,878,937,996,1000,1001,,,,,,,,,,,1001,19,1020,0.72,140781
Kerala,AMBALAPPUZHA,105,G.SUDHAKARAN,Independent,5503,10570,16188,20776,25405,30389,35714,42226,48163,54387,59349,63764,68181,72994,73488,73854,,,,,,,,,,,73854,1330,75184,53.4,140781
Kerala,AMBALAPPUZHA,105,NOTA,None of the Above,62,138,220,310,375,443,505,584,657,718,775,835,892,953,955,958,,,,,,,,,,,958,22,980,0.7,140781
Kerala,ANGAMALY,75,SAJU PAUL,Communist Party of India (Marxist),2967,5114,7444,10196,13356,15547,17807,21194,23367,25382,28067,30592,33210,36351,39197,40489,40733,,,,,,,,,,40733,590,41323,31.58,130848
Kerala,ANGAMALY,75,ROJI M JOHN,Indian National Congress,5034,9875,15106,19051,24365,30331,34712,39121,43660,48484,53338,58206,63852,68915,73854,76660,77051,,,,,,,,,,77051,1280,78331,59.86,130848
Kerala,ANGAMALY,75,PROMY KURIAKOSE,Twenty 20 Party,378,944,1503,1893,2474,2934,3771,4621,5047,5504,6081,6819,7688,8461,9364,9704,9788,,,,,,,,,,9788,105,9893,7.56,130848
Kerala,ANGAMALY,75,P V RAJEESH,Socialist Unity Centre Of India (COMMUNIST),7,10,19,23,34,46,57,68,78,85,98,131,144,165,187,215,216,,,,,,,,,,216,4,220,0.17,130848
Kerala,ANGAMALY,75,JOBY PAUL UPPAN,Independent,6,9,19,24,40,67,82,86,90,95,101,113,126,138,154,159,161,,,,,,,,,,161,2,163,0.12,130848
Kerala,ANGAMALY,75,SUPHIL SEBASTIAN,Independent,11,20,24,28,35,40,49,57,62,91,111,112,124,138,150,152,153,,,,,,,,,,153,3,156,0.12,130848
Kerala,ANGAMALY,75,SUBRAN,Independent,7,12,13,19,26,32,38,42,49,55,65,68,77,88,95,95,95,,,,,,,,,,95,1,96,0.07,130848
Kerala,ANGAMALY,75,NOTA,None of the Above,33,83,116,138,180,217,259,316,355,424,453,488,532,586,638,654,656,,,,,,,,,,656,10,666,0.51,130848
Kerala,ARANMULA,113,ABIN VARKEY KODIYATTU,Indian National Congress,3905,7479,11767,14528,17328,20580,23556,26432,29680,33038,36909,39841,43565,46869,50546,53930,57556,62333,66587,67894,68189,,,,,,68189,1894,70083,44.51,157450
Kerala,ARANMULA,113,KUMMANAM RAJASEKHARAN,Bharatiya Janata Party,1802,3953,5330,7334,8699,10349,12429,14418,16802,19157,20798,21957,24116,25683,26903,28554,30939,31915,33327,34142,34262,,,,,,34262,721,34983,22.22,157450
Kerala,ARANMULA,113,PRABHAKARAN V. R,Bahujan Samaj Party,13,29,39,49,62,71,90,108,130,160,191,209,221,232,242,257,280,317,332,339,339,,,,,,339,8,347,0.22,157450
Kerala,ARANMULA,113,VEENA GEORGE,Communist Party of India (Marxist),2573,5539,8125,10259,12446,14239,16576,19466,22323,24875,27437,29882,32742,35647,38183,40666,43407,46273,48860,49886,50134,,,,,,50134,964,51098,32.45,157450
Kerala,ARANMULA,113,RADHAMANI,Socialist Unity Centre Of India (COMMUNIST),9,20,27,38,47,49,54,71,81,96,107,114,126,138,147,158,178,195,215,224,224,,,,,,224,5,229,0.15,157450
Kerala,ARANMULA,113,OMALLOOR RAMACHANDRAN,Ambedkarite Party of India,2,7,11,13,14,16,18,20,30,36,40,48,61,65,73,77,86,88,90,91,93,,,,,,93,2,95,0.06,157450
Kerala,ARANMULA,113,NOTA,None of the Above,37,78,110,132,157,179,203,230,253,284,321,349,390,408,446,471,505,541,583,598,598,,,,,,598,17,615,0.39,157450
Kerala,AROOR,102,DALEEMA,Communist Party of India (Marxist),3491,6734,10933,16174,20859,25277,29564,34501,38422,42507,46440,50531,55234,59764,64169,,,,,,,,,,,,64169,976,65145,40.22,161974
Kerala,AROOR,102,ADV. SHANIMOL OSMAN,Indian National Congress,5317,10143,16033,21635,26810,32126,36271,40724,45033,49477,54704,59524,63936,69083,73382,,,,,,,,,,,,73382,1087,74469,45.98,161974
Kerala,AROOR,102,ADV. P.S. JYOTHIS,Bharath Dharma Jana Sena,1163,2273,3264,4054,5263,6743,8178,9646,11045,12263,13723,15552,17253,18647,20055,,,,,,,,,,,,20055,279,20334,12.55,161974
Kerala,AROOR,102,VAYALAR RAJEEVAN,Bahujan Dravida Party,17,41,59,77,98,118,134,162,181,201,218,235,249,274,293,,,,,,,,,,,,293,4,297,0.18,161974
Kerala,AROOR,102,N.K. SASIKUMAR,Socialist Unity Centre Of India (COMMUNIST),13,26,36,50,102,119,133,151,186,198,215,231,249,290,314,,,,,,,,,,,,314,3,317,0.2,161974
Kerala,AROOR,102,VIPIN,Independent,15,30,37,49,67,92,110,128,145,158,169,182,196,213,233,,,,,,,,,,,,233,5,238,0.15,161974
Kerala,AROOR,102,NOTA,None of the Above,118,200,269,336,441,525,589,658,728,806,877,938,1018,1086,1151,,,,,,,,,,,,1151,23,1174,0.72,161974
Kerala,ARUVIKKARA,136,VIVEK GOPAN,Bharatiya Janata Party,1100,2231,3262,4500,5990,6752,7717,8933,10475,11409,13308,14914,16351,16975,17875,19094,20020,21411,22334,23303,,,,,,,23303,457,23760,16.18,146878
Kerala,ARUVIKKARA,136,V. S. SIVAKUMAR,Indian National Congress,3037,6729,9625,12260,14982,17950,20368,23235,25717,28920,31725,34595,37138,40399,43847,47321,50144,52774,55597,57604,,,,,,,57604,1460,59064,40.21,146878
Kerala,ARUVIKKARA,136,SANTHOSH KUMAR. S,Bahujan Samaj Party,18,47,78,103,127,146,166,192,225,267,314,332,377,412,464,494,564,617,660,679,,,,,,,679,8,687,0.47,146878
Kerala,ARUVIKKARA,136,ADV. G. STEEPHEN,Communist Party of India (Marxist),2798,6121,9453,12501,15459,18479,21129,24270,27099,30255,33251,36797,39598,42850,46889,50213,53044,56031,58650,60418,,,,,,,60418,1489,61907,42.15,146878
Kerala,ARUVIKKARA,136,V. S. SIVAKUMAR S/O SIVADASAN,Independent,13,23,46,67,80,96,105,118,137,155,171,186,199,211,232,249,265,279,290,298,,,,,,,298,5,303,0.21,146878
Kerala,ARUVIKKARA,136,ADV. S. SIVAKUMAR S/O SADASIVAN,Independent,5,14,21,27,30,35,36,42,50,55,61,70,74,81,92,96,104,110,115,116,,,,,,,116,2,118,0.08,146878
Kerala,ARUVIKKARA,136,R. STEEPHEN S/O RAFI,Independent,16,35,40,52,66,83,94,103,124,138,149,160,181,195,208,225,238,244,251,258,,,,,,,258,6,264,0.18,146878
Kerala,ARUVIKKARA,136,NOTA,None of the Above,30,73,113,152,195,226,252,294,333,379,415,467,521,567,607,638,666,694,730,749,,,,,,,749,26,775,0.53,146878
Kerala,ATTINGAL,128,O.S AMBIKA,Communist Party of India (Marxist),3665,7209,11102,15050,19399,23656,27573,31537,35766,39701,43504,46348,49649,53557,56701,57361,,,,,,,,,,,57361,1802,59163,39.46,149916
Kerala,ATTINGAL,128,SANTHOSH BHADRAN,Revolutionary Socialist Party,2688,4960,7934,10509,13120,15596,18629,21418,24409,27114,29913,32092,34356,37512,39741,40311,,,,,,,,,,,40311,1061,41372,27.6,149916
Kerala,ATTINGAL,128,S. SUJITHRA,Bahujan Samaj Party,69,133,247,290,362,414,478,556,587,636,682,722,769,846,882,886,,,,,,,,,,,886,19,905,0.6,149916
Kerala,ATTINGAL,128,ADV. P SUDHEER,Bharatiya Janata Party,3035,6602,9516,12155,14967,18190,20831,22988,25570,28519,31730,34841,38478,41415,44336,44929,,,,,,,,,,,44929,859,45788,30.54,149916
Kerala,ATTINGAL,128,JAYARAJAN M,Social Democratic Party Of India,32,59,210,567,600,700,738,789,816,846,889,910,937,988,1007,1011,,,,,,,,,,,1011,8,1019,0.68,149916
Kerala,ATTINGAL,128,SUNITHA KILIMANOOR,Democratic Human Rights Movement Party,24,47,65,81,117,140,168,211,237,278,306,326,341,365,384,387,,,,,,,,,,,387,10,397,0.26,149916
Kerala,ATTINGAL,128,NOTA,None of the Above,73,165,243,328,406,482,567,657,732,812,891,975,1063,1136,1223,1243,,,,,,,,,,,1243,29,1272,0.85,149916
Kerala,AZHIKODE,10,ADV.  KAREEM CHELERI,Indian Union Muslim League,4729,8458,12290,17013,21552,27368,33716,38405,42744,47396,52759,57042,62867,63532,63855,,,,,,,,,,,,63855,747,64602,43.53,148412
Kerala,AZHIKODE,10,K. K. VINODKUMAR,Bharatiya Janata Party,1218,2894,4000,4605,5714,6680,7294,8578,10600,12720,14222,15544,16618,17109,17221,,,,,,,,,,,,17221,255,17476,11.78,148412
Kerala,AZHIKODE,10,K. V. SUMESH,Communist Party of India (Marxist),6165,11469,17152,21610,27023,31934,36765,42480,47464,51300,54761,59461,62878,63366,63857,,,,,,,,,,,,63857,1094,64951,43.76,148412
Kerala,AZHIKODE,10,RESHMI RAVI,Socialist Unity Centre Of India (COMMUNIST),13,29,52,67,81,98,121,143,155,173,187,198,214,216,218,,,,,,,,,,,,218,9,227,0.15,148412
Kerala,AZHIKODE,10,KAREEM CHANDROTH,Independent,4,13,23,34,45,54,61,66,75,84,94,102,111,112,112,,,,,,,,,,,,112,3,115,0.08,148412
Kerala,AZHIKODE,10,ABDUL KAREEM. V. V,Independent,16,45,58,75,89,103,113,130,154,173,198,213,221,226,230,,,,,,,,,,,,230,5,235,0.16,148412
Kerala,AZHIKODE,10,SUMESH KUMAR. K,Independent,3,15,24,32,42,46,50,59,68,79,87,94,102,103,103,,,,,,,,,,,,103,3,106,0.07,148412
Kerala,AZHIKODE,10,SUMESH. T. P S/O GOVINDAN,Independent,11,20,27,38,47,53,56,68,80,96,105,115,119,123,124,,,,,,,,,,,,124,0,124,0.08,148412
Kerala,AZHIKODE,10,NOTA,None of the Above,45,85,110,159,202,248,294,322,379,424,463,512,554,561,567,,,,,,,,,,,,567,9,576,0.39,148412
Kerala,BALUSSERI,25,ADV. K.M. SACHINDEV,Communist Party of India (Marxist),3556,8542,12677,17732,22198,25338,29814,33753,37104,41818,46213,50731,54787,59451,63338,67404,70650,74879,76030,,,,,,,,76030,1794,77824,40.68,191315
Kerala,BALUSSERI,25,C.P. SATHEESH,Bharatiya Janata Party,807,1353,2088,2900,3644,4016,5120,6317,7334,8448,9362,10362,11252,12571,13779,14558,15676,16909,17237,,,,,,,,17237,432,17669,9.24,191315
Kerala,BALUSSERI,25,V.T. SOORAJ,Indian National Congress,5521,11042,16611,21285,25751,31621,36652,41276,46271,51640,55707,60365,64588,69096,74105,80735,85987,91405,92884,,,,,,,,92884,1920,94804,49.55,191315
Kerala,BALUSSERI,25,ABHIJITH,Independent,13,24,35,47,60,78,88,95,107,117,128,144,158,170,188,205,212,224,226,,,,,,,,226,4,230,0.12,191315
Kerala,BALUSSERI,25,SOORAJ K S/O ASOKAN,Independent,12,26,37,49,60,82,99,121,135,152,164,176,190,204,226,240,253,264,270,,,,,,,,270,2,272,0.14,191315
Kerala,BALUSSERI,25,NOTA,None of the Above,25,50,70,98,126,147,179,199,230,264,286,319,337,359,396,434,449,476,493,,,,,,,,493,23,516,0.27,191315
Kerala,BEYPORE,29,ADV.  PRAKASHBABU,Bharatiya Janata Party,2080,3645,6558,9475,10694,11754,12799,14306,16399,18164,19528,20708,22153,23095,25312,26063,26211,,,,,,,,,,26211,332,26543,14.34,185150
Kerala,BEYPORE,29,P.A MOHAMED RIYAS,Communist Party of India (Marxist),5642,11305,16785,20818,26188,31826,37221,42108,47628,51994,56907,61347,65958,71675,78237,80416,80812,,,,,,,,,,80812,1037,81849,44.21,185150
